ED,Reported As,Reporting,Eduardo Ramirez (Conservative),Jose E. Serrano (Democratic),Scattered,Jose E. Serrano (Working Families),William Edstrom (Green),Total Votes,Eduardo Ramirez RECAP,Jose E. Serrano RECAP,Scattered RECAP,William Edstrom RECAP,p_Eduardo Ramirez (Conservative),p_Jose E. Serrano (Democratic),p_Scattered,p_Jose E. Serrano (Working Families),p_William Edstrom (Green),p_Eduardo Ramirez RECAP,p_Jose E. Serrano RECAP,p_Scattered RECAP,p_William Edstrom RECAP,winner,winner_p
86053,86053,100,1,114,0,4,0,119,1,118,0,0,0.008403361344537815,0.957983193277311,0.0,0.03361344537815126,0.0,0.008403361344537815,0.9915966386554622,0.0,0.0,Jose E. Serrano RECAP,0.9915966386554622
86054,86054,100,2,167,1,3,1,174,2,170,1,1,0.011494252873563218,0.9597701149425287,0.005747126436781609,0.017241379310344827,0.005747126436781609,0.011494252873563218,0.9770114942528736,0.005747126436781609,0.005747126436781609,Jose E. Serrano RECAP,0.9770114942528736
86055,86055,100,4,171,0,5,4,184,4,176,0,4,0.021739130434782608,0.9293478260869565,0.0,0.02717391304347826,0.021739130434782608,0.021739130434782608,0.9565217391304348,0.0,0.021739130434782608,Jose E. Serrano RECAP,0.9565217391304348
86056,86056,100,0,95,0,4,1,100,0,99,0,1,0.0,0.95,0.0,0.04,0.01,0.0,0.99,0.0,0.01,Jose E. Serrano RECAP,0.99
86057,86057,100,4,105,0,3,1,113,4,108,0,1,0.035398230088495575,0.9292035398230089,0.0,0.02654867256637168,0.008849557522123894,0.035398230088495575,0.9557522123893806,0.0,0.008849557522123894,Jose E. Serrano RECAP,0.9557522123893806
86058,86058,100,0,42,0,1,1,44,0,43,0,1,0.0,0.9545454545454546,0.0,0.022727272727272728,0.022727272727272728,0.0,0.9772727272727273,0.0,0.022727272727272728,Jose E. Serrano RECAP,0.9772727272727273
86059,86059,100,0,54,0,1,1,56,0,55,0,1,0.0,0.9642857142857143,0.0,0.017857142857142856,0.017857142857142856,0.0,0.9821428571428571,0.0,0.017857142857142856,Jose E. Serrano RECAP,0.9821428571428571
86060,86060,100,0,9,0,0,0,9,0,9,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87001,87001,100,0,19,0,1,0,20,0,20,0,0,0.0,0.95,0.0,0.05,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87002,87002,100,2,94,0,2,3,101,2,96,0,3,0.019801980198019802,0.9306930693069307,0.0,0.019801980198019802,0.0297029702970297,0.019801980198019802,0.9504950495049505,0.0,0.0297029702970297,Jose E. Serrano RECAP,0.9504950495049505
87003,87003,100,1,64,0,3,1,69,1,67,0,1,0.014492753623188406,0.927536231884058,0.0,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.9710144927536232,0.0,0.014492753623188406,Jose E. Serrano RECAP,0.9710144927536232
87004,87004,100,3,128,0,1,0,132,3,129,0,0,0.022727272727272728,0.9696969696969697,0.0,0.007575757575757576,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,Jose E. Serrano RECAP,0.9772727272727273
87005,87005,100,0,84,0,2,0,86,0,86,0,0,0.0,0.9767441860465116,0.0,0.023255813953488372,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87006,87006,100,0,168,0,2,1,171,0,170,0,1,0.0,0.9824561403508771,0.0,0.011695906432748537,0.005847953216374269,0.0,0.9941520467836257,0.0,0.005847953216374269,Jose E. Serrano RECAP,0.9941520467836257
87007,87007,100,2,99,0,1,2,104,2,100,0,2,0.019230769230769232,0.9519230769230769,0.0,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.9615384615384616,0.0,0.019230769230769232,Jose E. Serrano RECAP,0.9615384615384616
87008,87008,100,0,101,0,3,2,106,0,104,0,2,0.0,0.9528301886792453,0.0,0.02830188679245283,0.018867924528301886,0.0,0.9811320754716981,0.0,0.018867924528301886,Jose E. Serrano RECAP,0.9811320754716981
87009,87009,100,1,138,0,0,1,140,1,138,0,1,0.007142857142857143,0.9857142857142858,0.0,0.0,0.007142857142857143,0.007142857142857143,0.9857142857142858,0.0,0.007142857142857143,Jose E. Serrano RECAP,0.9857142857142858
87010,87010,100,3,158,0,5,0,166,3,163,0,0,0.018072289156626505,0.9518072289156626,0.0,0.030120481927710843,0.0,0.018072289156626505,0.9819277108433735,0.0,0.0,Jose E. Serrano RECAP,0.9819277108433735
87011,87011,100,1,115,0,5,0,121,1,120,0,0,0.008264462809917356,0.9504132231404959,0.0,0.04132231404958678,0.0,0.008264462809917356,0.9917355371900827,0.0,0.0,Jose E. Serrano RECAP,0.9917355371900827
87013,87013,100,0,38,0,2,0,40,0,40,0,0,0.0,0.95,0.0,0.05,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87012,87013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
87014,87014,100,3,23,0,0,1,27,3,23,0,1,0.1111111111111111,0.8518518518518519,0.0,0.0,0.037037037037037035,0.1111111111111111,0.8518518518518519,0.0,0.037037037037037035,Jose E. Serrano RECAP,0.8518518518518519
87015,87015,100,0,43,0,1,1,45,0,44,0,1,0.0,0.9555555555555556,0.0,0.022222222222222223,0.022222222222222223,0.0,0.9777777777777777,0.0,0.022222222222222223,Jose E. Serrano RECAP,0.9777777777777777
87016,87016,100,1,42,0,1,0,44,1,43,0,0,0.022727272727272728,0.9545454545454546,0.0,0.022727272727272728,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,Jose E. Serrano RECAP,0.9772727272727273
87017,87017,100,2,33,0,1,2,38,2,34,0,2,0.05263157894736842,0.868421052631579,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,0.05263157894736842,Jose E. Serrano RECAP,0.8947368421052632
87021,87021,100,0,29,0,2,0,31,0,31,0,0,0.0,0.9354838709677419,0.0,0.06451612903225806,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87022,87022,100,5,106,0,1,0,112,5,107,0,0,0.044642857142857144,0.9464285714285714,0.0,0.008928571428571428,0.0,0.044642857142857144,0.9553571428571429,0.0,0.0,Jose E. Serrano RECAP,0.9553571428571429
87023,87023,100,9,146,0,4,2,161,9,150,0,2,0.055900621118012424,0.906832298136646,0.0,0.024844720496894408,0.012422360248447204,0.055900621118012424,0.9316770186335404,0.0,0.012422360248447204,Jose E. Serrano RECAP,0.9316770186335404
87024,87024,100,3,74,0,0,0,77,3,74,0,0,0.03896103896103896,0.961038961038961,0.0,0.0,0.0,0.03896103896103896,0.961038961038961,0.0,0.0,Jose E. Serrano RECAP,0.961038961038961
87025,87025,100,0,52,0,2,1,55,0,54,0,1,0.0,0.9454545454545454,0.0,0.03636363636363636,0.01818181818181818,0.0,0.9818181818181818,0.0,0.01818181818181818,Jose E. Serrano RECAP,0.9818181818181818
87026,87026,100,3,141,0,7,1,152,3,148,0,1,0.019736842105263157,0.9276315789473685,0.0,0.046052631578947366,0.006578947368421052,0.019736842105263157,0.9736842105263158,0.0,0.006578947368421052,Jose E. Serrano RECAP,0.9736842105263158
87027,87027,100,5,83,0,3,1,92,5,86,0,1,0.05434782608695652,0.9021739130434783,0.0,0.03260869565217391,0.010869565217391304,0.05434782608695652,0.9347826086956522,0.0,0.010869565217391304,Jose E. Serrano RECAP,0.9347826086956522
87028,87028,100,5,135,0,7,2,149,5,142,0,2,0.03355704697986577,0.9060402684563759,0.0,0.04697986577181208,0.013422818791946308,0.03355704697986577,0.9530201342281879,0.0,0.013422818791946308,Jose E. Serrano RECAP,0.9530201342281879
87029,87029,100,6,94,0,8,1,109,6,102,0,1,0.05504587155963303,0.8623853211009175,0.0,0.07339449541284404,0.009174311926605505,0.05504587155963303,0.9357798165137615,0.0,0.009174311926605505,Jose E. Serrano RECAP,0.9357798165137615
87030,87030,100,2,51,0,3,0,56,2,54,0,0,0.03571428571428571,0.9107142857142857,0.0,0.05357142857142857,0.0,0.03571428571428571,0.9642857142857143,0.0,0.0,Jose E. Serrano RECAP,0.9642857142857143
87031,87031,100,1,80,0,1,2,84,1,81,0,2,0.011904761904761904,0.9523809523809523,0.0,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.9642857142857143,0.0,0.023809523809523808,Jose E. Serrano RECAP,0.9642857142857143
87032,87032,100,7,149,1,3,0,160,7,152,1,0,0.04375,0.93125,0.00625,0.01875,0.0,0.04375,0.95,0.00625,0.0,Jose E. Serrano RECAP,0.95
87033,87033,100,6,161,0,8,1,176,6,169,0,1,0.03409090909090909,0.9147727272727273,0.0,0.045454545454545456,0.005681818181818182,0.03409090909090909,0.9602272727272727,0.0,0.005681818181818182,Jose E. Serrano RECAP,0.9602272727272727
87034,87034,100,7,145,0,3,0,155,7,148,0,0,0.04516129032258064,0.9354838709677419,0.0,0.01935483870967742,0.0,0.04516129032258064,0.9548387096774194,0.0,0.0,Jose E. Serrano RECAP,0.9548387096774194
87035,87035,100,4,114,0,2,3,123,4,116,0,3,0.032520325203252036,0.926829268292683,0.0,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.943089430894309,0.0,0.024390243902439025,Jose E. Serrano RECAP,0.943089430894309
87036,87036,100,8,123,2,5,2,140,8,128,2,2,0.05714285714285714,0.8785714285714286,0.014285714285714285,0.03571428571428571,0.014285714285714285,0.05714285714285714,0.9142857142857143,0.014285714285714285,0.014285714285714285,Jose E. Serrano RECAP,0.9142857142857143
87037,87037,100,3,138,0,8,2,151,3,146,0,2,0.019867549668874173,0.9139072847682119,0.0,0.052980132450331126,0.013245033112582781,0.019867549668874173,0.9668874172185431,0.0,0.013245033112582781,Jose E. Serrano RECAP,0.9668874172185431
87038,87038,100,2,156,0,8,0,166,2,164,0,0,0.012048192771084338,0.9397590361445783,0.0,0.04819277108433735,0.0,0.012048192771084338,0.9879518072289156,0.0,0.0,Jose E. Serrano RECAP,0.9879518072289156
87039,87039,100,8,156,0,19,2,185,8,175,0,2,0.043243243243243246,0.8432432432432433,0.0,0.10270270270270271,0.010810810810810811,0.043243243243243246,0.9459459459459459,0.0,0.010810810810810811,Jose E. Serrano RECAP,0.9459459459459459
87040,87040,100,8,193,0,7,2,210,8,200,0,2,0.0380952380952381,0.919047619047619,0.0,0.03333333333333333,0.009523809523809525,0.0380952380952381,0.9523809523809523,0.0,0.009523809523809525,Jose E. Serrano RECAP,0.9523809523809523
87041,87041,100,4,75,0,7,0,86,4,82,0,0,0.046511627906976744,0.872093023255814,0.0,0.08139534883720931,0.0,0.046511627906976744,0.9534883720930233,0.0,0.0,Jose E. Serrano RECAP,0.9534883720930233
87042,87042,100,2,162,0,8,3,175,2,170,0,3,0.011428571428571429,0.9257142857142857,0.0,0.045714285714285714,0.017142857142857144,0.011428571428571429,0.9714285714285714,0.0,0.017142857142857144,Jose E. Serrano RECAP,0.9714285714285714
87063,87063,100,2,8,0,0,0,10,2,8,0,0,0.2,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Jose E. Serrano RECAP,0.8
87070,87070,100,2,104,1,5,3,115,2,109,1,3,0.017391304347826087,0.9043478260869565,0.008695652173913044,0.043478260869565216,0.02608695652173913,0.017391304347826087,0.9478260869565217,0.008695652173913044,0.02608695652173913,Jose E. Serrano RECAP,0.9478260869565217
87071,87071,100,0,71,0,3,1,75,0,74,0,1,0.0,0.9466666666666667,0.0,0.04,0.013333333333333334,0.0,0.9866666666666667,0.0,0.013333333333333334,Jose E. Serrano RECAP,0.9866666666666667
87072,87072,100,6,75,0,5,1,87,6,80,0,1,0.06896551724137931,0.8620689655172413,0.0,0.05747126436781609,0.011494252873563218,0.06896551724137931,0.9195402298850575,0.0,0.011494252873563218,Jose E. Serrano RECAP,0.9195402298850575
87073,87073,100,2,23,0,2,0,27,2,25,0,0,0.07407407407407407,0.8518518518518519,0.0,0.07407407407407407,0.0,0.07407407407407407,0.9259259259259259,0.0,0.0,Jose E. Serrano RECAP,0.9259259259259259
87074,87074,100,7,155,1,8,4,175,7,163,1,4,0.04,0.8857142857142857,0.005714285714285714,0.045714285714285714,0.022857142857142857,0.04,0.9314285714285714,0.005714285714285714,0.022857142857142857,Jose E. Serrano RECAP,0.9314285714285714
87075,87075,100,10,129,0,10,1,150,10,139,0,1,0.06666666666666667,0.86,0.0,0.06666666666666667,0.006666666666666667,0.06666666666666667,0.9266666666666666,0.0,0.006666666666666667,Jose E. Serrano RECAP,0.9266666666666666
87076,87076,100,9,122,0,6,3,140,9,128,0,3,0.06428571428571428,0.8714285714285714,0.0,0.04285714285714286,0.02142857142857143,0.06428571428571428,0.9142857142857143,0.0,0.02142857142857143,Jose E. Serrano RECAP,0.9142857142857143
87077,87077,100,4,124,0,7,0,135,4,131,0,0,0.02962962962962963,0.9185185185185185,0.0,0.05185185185185185,0.0,0.02962962962962963,0.9703703703703703,0.0,0.0,Jose E. Serrano RECAP,0.9703703703703703
87078,87078,100,9,186,0,3,2,200,9,189,0,2,0.045,0.93,0.0,0.015,0.01,0.045,0.945,0.0,0.01,Jose E. Serrano RECAP,0.945
87079,87079,100,2,27,0,1,0,30,2,28,0,0,0.06666666666666667,0.9,0.0,0.03333333333333333,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,Jose E. Serrano RECAP,0.9333333333333333
87080,87080,100,4,117,0,1,1,123,4,118,0,1,0.032520325203252036,0.9512195121951219,0.0,0.008130081300813009,0.008130081300813009,0.032520325203252036,0.959349593495935,0.0,0.008130081300813009,Jose E. Serrano RECAP,0.959349593495935
87081,87081,100,6,128,0,5,0,139,6,133,0,0,0.04316546762589928,0.920863309352518,0.0,0.03597122302158273,0.0,0.04316546762589928,0.9568345323741008,0.0,0.0,Jose E. Serrano RECAP,0.9568345323741008
87082,87082,100,1,91,0,4,0,96,1,95,0,0,0.010416666666666666,0.9479166666666666,0.0,0.041666666666666664,0.0,0.010416666666666666,0.9895833333333334,0.0,0.0,Jose E. Serrano RECAP,0.9895833333333334
87083,87083,100,3,8,0,0,4,15,3,8,0,4,0.2,0.5333333333333333,0.0,0.0,0.26666666666666666,0.2,0.5333333333333333,0.0,0.26666666666666666,Jose E. Serrano RECAP,0.5333333333333333
87084,87084,100,1,176,0,8,1,186,1,184,0,1,0.005376344086021506,0.946236559139785,0.0,0.043010752688172046,0.005376344086021506,0.005376344086021506,0.989247311827957,0.0,0.005376344086021506,Jose E. Serrano RECAP,0.989247311827957
87085,87085,100,2,200,0,8,1,211,2,208,0,1,0.009478672985781991,0.9478672985781991,0.0,0.037914691943127965,0.004739336492890996,0.009478672985781991,0.985781990521327,0.0,0.004739336492890996,Jose E. Serrano RECAP,0.985781990521327
87086,87086,100,0,50,0,3,0,53,0,53,0,0,0.0,0.9433962264150944,0.0,0.05660377358490566,0.0,0.0,1.0,0.0,0.0,Jose E. Serrano RECAP,1.0
87087,87087,100,4,307,0,16,8,335,4,323,0,8,0.011940298507462687,0.9164179104477612,0.0,0.04776119402985075,0.023880597014925373,0.011940298507462687,0.9641791044776119,0.0,0.023880597014925373,Jose E. Serrano RECAP,0.9641791044776119
87088,87088,100,0,139,0,5,2,146,0,144,0,2,0.0,0.952054794520548,0.0,0.03424657534246575,0.0136986301369863,0.0,0.9863013698630136,0.0,0.0136986301369863,Jose E. Serrano RECAP,0.9863013698630136
87089,87089,100,2,134,1,0,2,139,2,134,1,2,0.014388489208633094,0.9640287769784173,0.007194244604316547,0.0,0.014388489208633094,0.014388489208633094,0.9640287769784173,0.007194244604316547,0.014388489208633094,Jose E. Serrano RECAP,0.9640287769784173
87090,87090,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
87091,87091,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
87092,87092,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
87095,87095,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
